shipment_id,supplier_id,product_id,destination_warehouse_id,origin_city,origin_country,destination_city,destination_country,order_date,scheduled_delivery_date,actual_delivery_date,delay_days,shipping_mode,carrier,status,quantity_units,shipment_cost_usd,is_late,late_delivery_risk,severity,risk_score
SHP-2587,SUP-033,PRD-097,WH-07,Chicago,Mexico,London,United Kingdom,2023-02-10,2023-02-14,2023-02-14,0,Sea,CMA CGM,Delivered,356,33179.2,0,0.55,low,0.173
SHP-2588,SUP-045,PRD-135,WH-06,Berlin,Poland,Paris,France,2023-08-08,2023-08-20,2023-08-20,0,Sea,MSC,Delivered,234,10904.4,0,0.18,low,0.058
SHP-2589,SUP-041,PRD-122,WH-03,Singapore,India,Toronto,Canada,2023-03-14,2023-04-02,2023-04-02,0,Sea,CMA CGM,Delivered,471,30049.8,0,0.07,low,0.024
SHP-2590,SUP-048,PRD-143,WH-11,Lima,Peru,Santiago,Chile,2022-03-03,2022-03-17,2022-03-17,0,Sea,Maersk,Delivered,303,29330.4,0,0.11,low,0.033
SHP-2591,SUP-040,PRD-119,WH-04,Milan,United Kingdom,Houston,United States,2022-07-05,2022-07-15,2022-07-15,0,Sea,MSC,Delivered,160,10528.0,0,0.72,low,0.227
SHP-2592,SUP-022,PRD-065,WH-09,Lima,Chile,São Paulo,Brazil,2024-04-05,2024-04-23,2024-04-23,0,Sea,MSC,Delivered,100,6220.0,0,0.27,low,0.084
SHP-2593,SUP-005,PRD-013,WH-08,Berlin,Italy,Amsterdam,Netherlands,2024-11-13,2024-11-19,2024-11-19,0,Road,J.B. Hunt,Delivered,219,9964.5,0,0.13,low,0.043
SHP-2594,SUP-043,PRD-129,WH-01,Ho Chi Minh City,Australia,Chicago,United States,2023-04-01,2023-04-20,2023-04-20,0,Sea,CMA CGM,Delivered,227,17115.8,0,0.23,low,0.072
SHP-2595,SUP-016,PRD-046,WH-05,Johannesburg,Kenya,Berlin,Germany,2023-12-30,2024-01-23,2024-02-04,12,Air,Emirates SkyCargo,Delayed,299,38870.0,1,0.66,high,0.76
SHP-2596,SUP-027,PRD-080,WH-03,Madrid,Germany,Toronto,Canada,2024-02-21,2024-03-02,2024-03-02,0,Road,XPO Logistics,Delivered,128,10572.8,0,0.49,low,0.154
SHP-2597,SUP-022,PRD-065,WH-02,Santiago,Chile,Los Angeles,United States,2024-05-31,2024-06-18,2024-06-18,0,Road,XPO Logistics,Delivered,238,25906.3,0,0.07,low,0.024
SHP-2598,SUP-016,PRD-046,WH-08,Johannesburg,Kenya,Amsterdam,Netherlands,2023-05-02,2023-05-26,2023-05-26,0,Air,FedEx,Delivered,302,39260.0,0,0.89,low,0.279
SHP-2599,SUP-048,PRD-144,WH-10,Lima,Peru,Bogotá,Colombia,2023-10-11,2023-10-25,2023-10-25,0,Sea,Maersk,Delivered,210,13440.0,0,0.09,low,0.027
SHP-2600,SUP-040,PRD-119,WH-03,Berlin,United Kingdom,Toronto,Canada,2022-07-25,2022-08-04,2022-08-04,0,Road,XPO Logistics,Cancelled,320,36848.0,0,0.75,low,0.236
SHP-2601,SUP-036,PRD-106,WH-14,Johannesburg,Kenya,Johannesburg,South Africa,2023-11-28,2023-12-18,2024-01-10,23,Sea,Maersk,Delayed,217,15624.0,1,0.87,high,0.832
SHP-2602,SUP-045,PRD-133,WH-15,Madrid,Poland,Lagos,Nigeria,2023-12-26,2024-01-07,2024-01-07,0,Air,FedEx,Delivered,192,10560.0,0,0.09,low,0.031
SHP-2603,SUP-009,PRD-027,WH-15,Amsterdam,Poland,Lagos,Nigeria,2024-04-23,2024-05-03,2024-05-04,1,Road,XPO Logistics,Delayed,267,13083.0,1,0.35,medium,0.256
SHP-2604,SUP-001,PRD-003,WH-07,Accra,Nigeria,London,United Kingdom,2022-10-30,2022-11-25,2022-11-25,0,Air,DHL,Delivered,404,151904.0,0,0.6,low,0.19
SHP-2605,SUP-040,PRD-120,WH-02,Berlin,United Kingdom,Los Angeles,United States,2024-10-01,2024-10-11,2024-10-11,0,Road,XPO Logistics,Delivered,98,12793.9,0,0.94,low,0.293
SHP-2606,SUP-019,PRD-055,WH-11,São Paulo,Peru,Santiago,Chile,2023-02-03,2023-02-16,2023-02-25,9,Air,FedEx,Delayed,41,5822.0,1,0.55,high,0.68
SHP-2607,SUP-019,PRD-056,WH-08,São Paulo,Peru,Amsterdam,Netherlands,2024-08-22,2024-09-04,2024-09-04,0,Sea,Maersk,Delivered,386,11734.4,0,0.48,low,0.154
SHP-2608,SUP-040,PRD-118,WH-03,Warsaw,United Kingdom,Toronto,Canada,2022-11-26,2022-12-06,2022-12-06,0,Air,DHL,Delivered,489,88020.0,0,0.67,low,0.212
SHP-2609,SUP-030,PRD-090,WH-04,Tokyo,Japan,Houston,United States,2024-05-29,2024-06-16,2024-06-16,0,Air,FedEx,Delivered,44,18304.0,0,0.9,low,0.283
SHP-2610,SUP-006,PRD-018,WH-10,São Paulo,Peru,Bogotá,Colombia,2022-09-27,2022-10-14,2022-10-24,10,Road,J.B. Hunt,Delayed,494,72099.3,1,0.72,high,0.778
SHP-2611,SUP-006,PRD-016,WH-03,Bogotá,Peru,Toronto,Canada,2024-11-06,2024-11-23,2024-11-23,0,Rail,DB Cargo,Delivered,239,4541.0,0,0.89,low,0.279
SHP-2612,SUP-019,PRD-055,WH-02,Bogotá,Peru,Los Angeles,United States,2024-05-31,2024-06-13,2024-06-13,0,Road,XPO Logistics,Delivered,453,22514.1,0,0.36,low,0.118
SHP-2613,SUP-042,PRD-126,WH-04,São Paulo,Peru,Houston,United States,2024-04-08,2024-04-21,2024-04-22,1,Air,DHL,Delayed,65,4355.0,1,0.37,medium,0.266
SHP-2614,SUP-005,PRD-013,WH-03,Berlin,Italy,Toronto,Canada,2024-11-28,2024-12-04,2024-12-04,0,Road,XPO Logistics,Delivered,372,16926.0,0,0.32,low,0.1
SHP-2615,SUP-002,PRD-005,WH-07,Cairo,Ghana,London,United Kingdom,2022-03-29,2022-04-25,2022-04-25,0,Sea,MSC,Delivered,484,22070.4,0,0.38,low,0.124
SHP-2616,SUP-004,PRD-012,WH-04,Atlanta,United States,Houston,United States,2024-05-20,2024-05-25,2024-05-25,0,Road,DB Schenker,Delivered,35,5561.5,0,0.3,low,0.092
SHP-2617,SUP-001,PRD-003,WH-08,Accra,Nigeria,Amsterdam,Netherlands,2022-03-13,2022-04-08,2022-04-16,8,Air,FedEx,Delayed,241,90616.0,1,0.53,high,0.629
SHP-2618,SUP-019,PRD-057,WH-07,Lima,Peru,London,United Kingdom,2023-12-15,2023-12-28,2023-12-28,0,Air,FedEx,Delivered,92,2576.0,0,0.53,low,0.169
SHP-2619,SUP-023,PRD-067,WH-03,Seoul,India,Toronto,Canada,2022-02-02,2022-02-25,2022-02-25,0,Rail,BNSF Railway,Delivered,246,16974.0,0,0.62,low,0.196
SHP-2620,SUP-016,PRD-047,WH-06,Accra,Kenya,Paris,France,2023-08-13,2023-09-06,2023-09-06,0,Rail,Union Pacific,Delivered,119,178.5,0,0.66,low,0.21
SHP-2621,SUP-031,PRD-092,WH-05,Toronto,United States,Berlin,Germany,2024-12-10,2024-12-14,2024-12-14,0,Sea,MSC,In Transit,364,13977.6,0,0.86,low,0.273
SHP-2622,SUP-038,PRD-113,WH-07,Chicago,Canada,London,United Kingdom,2022-10-03,2022-10-06,2022-10-06,0,Rail,Union Pacific,Delivered,86,9825.5,0,0.23,low,0.071
SHP-2623,SUP-034,PRD-101,WH-15,Johannesburg,South Africa,Lagos,Nigeria,2024-03-10,2024-04-06,2024-04-06,0,Sea,Maersk,Delivered,177,17098.2,0,0.83,low,0.261
SHP-2624,SUP-011,PRD-032,WH-04,Lima,Brazil,Houston,United States,2024-04-25,2024-05-06,2024-05-07,1,Sea,MSC,Delayed,401,10345.8,1,0.5,medium,0.305
SHP-2625,SUP-047,PRD-140,WH-01,Toronto,United States,Chicago,United States,2022-05-09,2022-05-16,2022-05-16,0,Sea,Maersk,Delivered,125,5125.0,0,0.08,low,0.025
SHP-2626,SUP-013,PRD-038,WH-01,Ho Chi Minh City,Singapore,Chicago,United States,2023-01-03,2023-01-23,2023-01-23,0,Air,Emirates SkyCargo,Delivered,219,47085.0,0,0.3,low,0.092
SHP-2627,SUP-001,PRD-003,WH-08,Accra,Nigeria,Amsterdam,Netherlands,2023-09-25,2023-10-21,2023-10-21,0,Sea,Maersk,Delivered,205,15416.0,0,0.64,low,0.202
SHP-2628,SUP-005,PRD-014,WH-07,Berlin,Italy,London,United Kingdom,2024-01-08,2024-01-14,2024-01-14,0,Sea,Maersk,Delivered,116,5637.6,0,0.27,low,0.085
SHP-2629,SUP-038,PRD-113,WH-10,Dallas,Canada,Bogotá,Colombia,2022-02-04,2022-02-07,2022-02-07,0,Road,DB Schenker,Delivered,359,57422.05,0,0.09,low,0.029
SHP-2630,SUP-013,PRD-037,WH-13,Shanghai,Singapore,Tokyo,Japan,2022-06-24,2022-07-14,2022-07-14,0,Sea,MSC,Delivered,475,28595.0,0,0.27,low,0.083
SHP-2631,SUP-049,PRD-145,WH-09,Los Angeles,Canada,São Paulo,Brazil,2023-07-30,2023-08-04,2023-08-04,0,Sea,MSC,Delivered,282,3609.6,0,0.12,low,0.039
SHP-2632,SUP-047,PRD-139,WH-08,Vancouver,United States,Amsterdam,Netherlands,2024-09-13,2024-09-20,2024-09-20,0,Road,DB Schenker,Delivered,43,1173.9,0,0.28,low,0.085
SHP-2633,SUP-009,PRD-025,WH-03,London,Poland,Toronto,Canada,2023-12-19,2023-12-29,2023-12-29,0,Rail,BNSF Railway,Delivered,61,3278.75,0,0.5,low,0.156
SHP-2634,SUP-045,PRD-133,WH-05,Warsaw,Poland,Berlin,Germany,2022-11-05,2022-11-17,2022-11-17,0,Air,FedEx,Delivered,196,10780.0,0,0.35,low,0.109
SHP-2635,SUP-038,PRD-114,WH-11,Houston,Canada,Santiago,Chile,2023-11-12,2023-11-15,2023-11-15,0,Sea,MSC,Delivered,417,10675.2,0,0.33,low,0.101
SHP-2636,SUP-028,PRD-082,WH-04,Buenos Aires,Colombia,Houston,United States,2023-09-08,2023-09-28,2023-09-28,0,Air,Emirates SkyCargo,Delivered,407,81807.0,0,0.65,low,0.202
SHP-2637,SUP-044,PRD-130,WH-08,Nairobi,Nigeria,Amsterdam,Netherlands,2023-08-29,2023-09-19,2023-09-20,1,Air,DHL,Delayed,480,232320.0,1,0.19,medium,0.206
SHP-2638,SUP-039,PRD-117,WH-06,Toronto,Mexico,Paris,France,2022-02-21,2022-02-26,2022-02-26,0,Sea,MSC,Delivered,137,13700.0,0,0.52,low,0.164
SHP-2639,SUP-039,PRD-115,WH-06,Vancouver,Mexico,Paris,France,2022-11-22,2022-11-27,2022-11-28,1,Sea,MSC,Delayed,214,3424.0,1,0.62,medium,0.339
SHP-2640,SUP-048,PRD-142,WH-06,Buenos Aires,Peru,Paris,France,2024-10-11,2024-10-25,2024-10-25,0,Road,J.B. Hunt,Delivered,248,23696.4,0,0.07,low,0.021
SHP-2641,SUP-046,PRD-136,WH-12,Singapore,India,Singapore,Singapore,2023-10-04,2023-10-24,2023-10-24,0,Sea,Maersk,Delivered,386,1852.8,0,0.32,low,0.099
SHP-2642,SUP-040,PRD-119,WH-15,Amsterdam,United Kingdom,Lagos,Nigeria,2022-07-30,2022-08-09,2022-08-09,0,Air,Emirates SkyCargo,Delivered,355,116795.0,0,0.66,low,0.209
SHP-2643,SUP-024,PRD-072,WH-13,Ho Chi Minh City,Indonesia,Tokyo,Japan,2024-10-01,2024-10-23,2024-10-23,0,Rail,Union Pacific,Delivered,92,1656.0,0,0.83,low,0.267
SHP-2644,SUP-042,PRD-125,WH-02,Bogotá,Peru,Los Angeles,United States,2024-08-02,2024-08-15,2024-08-15,0,Sea,CMA CGM,Delivered,427,5721.8,0,0.53,low,0.169
SHP-2645,SUP-036,PRD-106,WH-15,Nairobi,Kenya,Lagos,Nigeria,2022-11-26,2022-12-16,2022-12-20,4,Road,DB Schenker,Delayed,34,4284.0,1,0.68,medium,0.505
SHP-2646,SUP-050,PRD-148,WH-02,Ho Chi Minh City,Japan,Los Angeles,United States,2023-04-09,2023-04-27,2023-05-01,4,Sea,MSC,Delayed,436,5755.2,1,0.82,medium,0.543
SHP-2647,SUP-032,PRD-096,WH-15,Accra,Kenya,Lagos,Nigeria,2024-12-08,2025-01-11,2025-01-11,0,Road,DB Schenker,In Transit,282,23984.1,0,0.47,low,0.151
SHP-2648,SUP-048,PRD-142,WH-10,Bogotá,Peru,Bogotá,Colombia,2022-11-11,2022-11-25,2022-11-25,0,Sea,MSC,Delivered,243,13267.8,0,0.34,low,0.102
SHP-2649,SUP-019,PRD-057,WH-11,Santiago,Peru,Santiago,Chile,2023-08-14,2023-08-27,2023-09-03,7,Sea,Maersk,Delayed,105,588.0,1,0.41,high,0.548
SHP-2650,SUP-043,PRD-128,WH-03,Shanghai,Australia,Toronto,Canada,2023-10-22,2023-11-10,2023-11-10,0,Air,Emirates SkyCargo,Delivered,469,204015.0,0,0.32,low,0.099
SHP-2651,SUP-019,PRD-056,WH-06,Santiago,Peru,Paris,France,2023-09-27,2023-10-10,2023-10-10,0,Sea,Maersk,Delivered,255,7752.0,0,0.36,low,0.118
SHP-2652,SUP-031,PRD-092,WH-11,New York,United States,Santiago,Chile,2024-11-13,2024-11-17,2024-11-17,0,Road,J.B. Hunt,Delivered,456,30643.2,0,0.7,low,0.225
SHP-2653,SUP-016,PRD-048,WH-05,Johannesburg,Kenya,Berlin,Germany,2023-03-12,2023-04-05,2023-04-19,14,Sea,MSC,Delayed,410,22796.0,1,0.78,high,0.796
SHP-2654,SUP-033,PRD-098,WH-04,Houston,Mexico,Houston,United States,2023-02-09,2023-02-13,2023-02-13,0,Road,DB Schenker,Delivered,349,23452.8,0,0.53,low,0.167
SHP-2655,SUP-033,PRD-099,WH-03,Chicago,Mexico,Toronto,Canada,2024-04-03,2024-04-07,2024-04-07,0,Air,FedEx,Delivered,298,105194.0,0,0.46,low,0.146
SHP-2656,SUP-020,PRD-058,WH-01,Mumbai,Singapore,Chicago,United States,2023-06-01,2023-06-29,2023-06-29,0,Rail,BNSF Railway,Delivered,435,40998.75,0,0.27,low,0.085
SHP-2657,SUP-042,PRD-126,WH-10,São Paulo,Peru,Bogotá,Colombia,2024-12-02,2024-12-15,2024-12-15,0,Rail,Union Pacific,In Transit,199,3333.25,0,0.38,low,0.124
SHP-2658,SUP-022,PRD-064,WH-10,São Paulo,Chile,Bogotá,Colombia,2024-03-07,2024-03-25,2024-03-25,0,Road,DB Schenker,Delivered,407,64672.3,0,0.26,low,0.081
SHP-2659,SUP-025,PRD-075,WH-01,Santiago,Brazil,Chicago,United States,2023-06-01,2023-06-13,2023-06-14,1,Sea,MSC,Delayed,493,29481.4,1,0.76,medium,0.384
SHP-2660,SUP-040,PRD-120,WH-02,Madrid,United Kingdom,Los Angeles,United States,2022-12-08,2022-12-18,2022-12-19,1,Air,DHL,Delayed,126,46998.0,1,0.88,medium,0.42
SHP-2661,SUP-032,PRD-094,WH-12,Nairobi,Kenya,Singapore,Singapore,2024-10-13,2024-11-16,2024-11-17,1,Sea,MSC,Delayed,263,7048.4,1,0.5,medium,0.305
SHP-2662,SUP-041,PRD-121,WH-04,Sydney,India,Houston,United States,2023-10-16,2023-11-04,2023-11-04,0,Sea,CMA CGM,Delivered,197,17808.8,0,0.12,low,0.039
SHP-2663,SUP-040,PRD-118,WH-14,Madrid,United Kingdom,Johannesburg,South Africa,2023-01-02,2023-01-12,2023-01-13,1,Road,J.B. Hunt,Delayed,435,27405.0,1,0.8,medium,0.396
SHP-2664,SUP-031,PRD-091,WH-10,Chicago,United States,Bogotá,Colombia,2022-10-20,2022-10-24,2022-10-26,2,Sea,Maersk,Delayed,403,16764.8,1,0.71,medium,0.418
SHP-2665,SUP-022,PRD-065,WH-07,Buenos Aires,Chile,London,United Kingdom,2022-06-02,2022-06-20,2022-06-20,0,Air,DHL,Delivered,462,143682.0,0,0.27,low,0.084
SHP-2666,SUP-031,PRD-091,WH-11,Atlanta,United States,Santiago,Chile,2024-07-31,2024-08-04,2024-08-16,12,Road,J.B. Hunt,Delayed,65,4732.0,1,0.75,high,0.79
SHP-2667,SUP-036,PRD-106,WH-14,Cairo,Kenya,Johannesburg,South Africa,2024-07-19,2024-08-08,2024-08-12,4,Sea,Maersk,Delayed,319,22968.0,1,0.85,medium,0.556
SHP-2668,SUP-011,PRD-031,WH-11,Buenos Aires,Brazil,Santiago,Chile,2023-10-22,2023-11-02,2023-11-03,1,Road,J.B. Hunt,Delayed,309,25631.55,1,0.48,medium,0.299
SHP-2669,SUP-014,PRD-041,WH-03,Lima,Brazil,Toronto,Canada,2024-11-12,2024-11-28,2024-11-28,0,Sea,Maersk,Delivered,100,7340.0,0,0.28,low,0.086
SHP-2670,SUP-037,PRD-110,WH-05,Paris,Germany,Berlin,Germany,2022-08-25,2022-09-03,2022-09-09,6,Sea,MSC,Delayed,125,4075.0,1,0.84,high,0.642
SHP-2671,SUP-016,PRD-048,WH-12,Johannesburg,Kenya,Singapore,Singapore,2024-05-18,2024-06-11,2024-06-16,5,Sea,CMA CGM,Delayed,235,13066.0,1,0.88,medium,0.601
SHP-2672,SUP-003,PRD-009,WH-02,Milan,Italy,Los Angeles,United States,2023-02-15,2023-02-20,2023-02-20,0,Rail,Union Pacific,Delivered,461,52899.75,0,0.3,low,0.093
SHP-2673,SUP-042,PRD-125,WH-01,Buenos Aires,Peru,Chicago,United States,2024-04-21,2024-05-04,2024-05-04,0,Air,FedEx,Delivered,122,8174.0,0,0.4,low,0.13
SHP-2674,SUP-031,PRD-092,WH-08,Dallas,United States,Amsterdam,Netherlands,2023-12-20,2023-12-24,2024-01-04,11,Road,J.B. Hunt,Delayed,247,16598.4,1,0.85,high,0.82
SHP-2675,SUP-030,PRD-089,WH-03,Ho Chi Minh City,Japan,Toronto,Canada,2024-06-25,2024-07-13,2024-07-25,12,Air,FedEx,Delayed,484,23232.0,1,0.73,high,0.782
SHP-2676,SUP-026,PRD-078,WH-14,Lagos,South Africa,Johannesburg,South Africa,2023-10-15,2023-11-05,2023-11-05,0,Sea,Maersk,Delivered,306,5385.6,0,0.57,low,0.177
SHP-2677,SUP-047,PRD-141,WH-06,Dallas,United States,Paris,France,2023-10-07,2023-10-14,2023-10-14,0,Road,DB Schenker,Delivered,190,14829.5,0,0.31,low,0.094
SHP-2678,SUP-021,PRD-062,WH-04,Ho Chi Minh City,Australia,Houston,United States,2022-03-08,2022-04-05,2022-04-06,1,Air,Emirates SkyCargo,Delayed,293,12892.0,1,0.76,medium,0.388
SHP-2679,SUP-031,PRD-093,WH-04,Toronto,United States,Houston,United States,2024-11-10,2024-11-14,2024-11-14,0,Road,DB Schenker,Delivered,435,5481.0,0,0.88,low,0.279
SHP-2680,SUP-036,PRD-106,WH-13,Lagos,Kenya,Tokyo,Japan,2022-04-24,2022-05-14,2022-05-14,0,Air,FedEx,Delivered,131,47160.0,0,0.7,low,0.231
SHP-2681,SUP-048,PRD-143,WH-09,Bogotá,Peru,São Paulo,Brazil,2024-10-14,2024-10-28,2024-10-28,0,Sea,CMA CGM,Delivered,251,24296.8,0,0.24,low,0.072
SHP-2682,SUP-033,PRD-097,WH-04,Atlanta,Mexico,Houston,United States,2024-03-19,2024-03-23,2024-03-23,0,Sea,MSC,Delivered,462,43058.4,0,0.48,low,0.152
SHP-2683,SUP-004,PRD-010,WH-04,Toronto,United States,Houston,United States,2024-12-16,2024-12-21,2024-12-21,0,Sea,Maersk,In Transit,420,22344.0,0,0.07,low,0.023
SHP-2684,SUP-041,PRD-122,WH-13,Shanghai,India,Tokyo,Japan,2024-11-14,2024-12-03,2024-12-04,1,Air,Emirates SkyCargo,Delayed,187,59653.0,1,0.08,medium,0.172
SHP-2685,SUP-025,PRD-075,WH-02,Lima,Brazil,Los Angeles,United States,2024-08-03,2024-08-15,2024-08-16,1,Sea,Maersk,Delayed,238,14232.4,1,0.68,medium,0.36
SHP-2686,SUP-022,PRD-064,WH-03,Santiago,Chile,Toronto,Canada,2024-01-31,2024-02-18,2024-02-18,0,Sea,Maersk,Delivered,457,41495.6,0,0.15,low,0.048
SHP-2687,SUP-028,PRD-084,WH-08,Buenos Aires,Colombia,Amsterdam,Netherlands,2023-10-24,2023-11-13,2023-11-15,2,Sea,MSC,Delayed,50,20.0,1,0.49,medium,0.344
SHP-2688,SUP-044,PRD-132,WH-15,Lagos,Nigeria,Lagos,Nigeria,2024-11-28,2024-12-19,2024-12-20,1,Air,DHL,Delayed,271,91056.0,1,0.19,medium,0.206
SHP-2689,SUP-029,PRD-087,WH-08,Lima,Colombia,Amsterdam,Netherlands,2024-12-02,2024-12-12,2024-12-12,0,Rail,DB Cargo,In Transit,378,32980.5,0,0.57,low,0.181
SHP-2690,SUP-018,PRD-052,WH-04,Warsaw,Poland,Houston,United States,2024-10-22,2024-10-28,2024-10-28,0,Sea,CMA CGM,Delivered,278,7561.6,0,0.58,low,0.184
SHP-2691,SUP-001,PRD-002,WH-15,Johannesburg,Nigeria,Lagos,Nigeria,2024-04-08,2024-05-04,2024-05-10,6,Road,DB Schenker,Delayed,40,3612.0,1,0.5,high,0.53
SHP-2692,SUP-035,PRD-105,WH-06,Accra,Kenya,Paris,France,2023-09-10,2023-10-06,2023-10-06,0,Sea,Maersk,Delivered,432,36806.4,0,0.05,low,0.018
SHP-2693,SUP-022,PRD-066,WH-03,Santiago,Chile,Toronto,Canada,2023-03-13,2023-03-31,2023-03-31,0,Road,J.B. Hunt,Delivered,367,40204.85,0,0.05,low,0.018
SHP-2694,SUP-024,PRD-071,WH-01,Singapore,Indonesia,Chicago,United States,2023-01-14,2023-02-05,2023-02-05,0,Rail,BNSF Railway,Delivered,464,6728.0,0,0.9,low,0.288
SHP-2695,SUP-021,PRD-063,WH-14,Ho Chi Minh City,Australia,Johannesburg,South Africa,2023-05-19,2023-06-16,2023-06-20,4,Road,J.B. Hunt,Delayed,444,46309.2,1,0.73,medium,0.514
SHP-2696,SUP-022,PRD-065,WH-09,Lima,Chile,São Paulo,Brazil,2023-10-09,2023-10-27,2023-10-27,0,Road,XPO Logistics,Delivered,122,13279.7,0,0.35,low,0.108
SHP-2697,SUP-044,PRD-130,WH-13,Nairobi,Nigeria,Tokyo,Japan,2024-11-05,2024-11-26,2024-11-26,0,Sea,Maersk,Delivered,83,8034.4,0,0.27,low,0.085
SHP-2698,SUP-014,PRD-040,WH-08,São Paulo,Brazil,Amsterdam,Netherlands,2022-09-24,2022-10-10,2022-10-10,0,Road,DB Schenker,Delivered,120,13356.0,0,0.12,low,0.038
SHP-2699,SUP-043,PRD-127,WH-02,Jakarta,Australia,Los Angeles,United States,2024-03-29,2024-04-17,2024-04-17,0,Rail,DB Cargo,Delivered,245,25418.75,0,0.23,low,0.072
SHP-2700,SUP-042,PRD-124,WH-03,Bogotá,Peru,Toronto,Canada,2022-05-04,2022-05-17,2022-05-17,0,Sea,Maersk,Delivered,33,2138.4,0,0.39,low,0.127
SHP-2701,SUP-044,PRD-132,WH-08,Lagos,Nigeria,Amsterdam,Netherlands,2022-07-11,2022-08-01,2022-08-01,0,Air,FedEx,Delivered,85,28560.0,0,0.11,low,0.037
SHP-2702,SUP-046,PRD-138,WH-01,Shanghai,India,Chicago,United States,2024-02-27,2024-03-18,2024-03-18,0,Rail,Union Pacific,Delivered,290,34437.5,0,0.31,low,0.096
SHP-2703,SUP-047,PRD-139,WH-07,Houston,United States,London,United Kingdom,2022-04-25,2022-05-02,2022-05-02,0,Sea,CMA CGM,Delivered,249,3884.4,0,0.12,low,0.037
SHP-2704,SUP-038,PRD-113,WH-05,Vancouver,Canada,Berlin,Germany,2024-07-04,2024-07-07,2024-07-07,0,Sea,CMA CGM,Delivered,96,8774.4,0,0.13,low,0.041
SHP-2705,SUP-049,PRD-146,WH-08,New York,Canada,Amsterdam,Netherlands,2023-04-30,2023-05-05,2023-05-05,0,Road,J.B. Hunt,Delivered,100,3640.0,0,0.2,low,0.063
SHP-2706,SUP-047,PRD-139,WH-06,Toronto,United States,Paris,France,2024-06-13,2024-06-20,2024-06-20,0,Road,XPO Logistics,Delivered,278,7589.4,0,0.15,low,0.046
SHP-2707,SUP-029,PRD-086,WH-08,Santiago,Colombia,Amsterdam,Netherlands,2024-05-07,2024-05-17,2024-05-17,0,Road,XPO Logistics,Delivered,192,6921.6,0,0.62,low,0.196
SHP-2708,SUP-042,PRD-124,WH-01,São Paulo,Peru,Chicago,United States,2024-11-17,2024-11-30,2024-12-01,1,Road,J.B. Hunt,Delayed,188,21319.2,1,0.6,medium,0.335
SHP-2709,SUP-022,PRD-066,WH-06,Santiago,Chile,Paris,France,2023-10-27,2023-11-14,2023-11-14,0,Sea,CMA CGM,Delivered,164,10266.4,0,0.23,low,0.072
SHP-2710,SUP-010,PRD-030,WH-10,Chicago,Mexico,Bogotá,Colombia,2024-11-11,2024-11-14,2024-11-14,0,Road,DB Schenker,Delivered,228,9895.2,0,0.26,low,0.079
SHP-2711,SUP-004,PRD-010,WH-10,Chicago,United States,Bogotá,Colombia,2024-06-27,2024-07-02,2024-07-02,0,Rail,Union Pacific,Delivered,421,27996.5,0,0.16,low,0.05
SHP-2712,SUP-048,PRD-142,WH-03,Bogotá,Peru,Toronto,Canada,2024-11-07,2024-11-21,2024-11-21,0,Road,J.B. Hunt,Delivered,407,38888.85,0,0.26,low,0.078
SHP-2713,SUP-046,PRD-136,WH-15,Singapore,India,Lagos,Nigeria,2023-11-07,2023-11-27,2023-11-27,0,Road,DB Schenker,Delivered,341,2864.4,0,0.2,low,0.063
SHP-2714,SUP-037,PRD-110,WH-02,London,Germany,Los Angeles,United States,2024-01-28,2024-02-06,2024-02-06,0,Sea,Maersk,Delivered,455,14833.0,0,0.74,low,0.242
SHP-2715,SUP-042,PRD-124,WH-05,Lima,Peru,Berlin,Germany,2024-08-20,2024-09-02,2024-09-03,1,Sea,MSC,Delayed,477,30909.6,1,0.46,medium,0.293
SHP-2716,SUP-024,PRD-072,WH-03,Sydney,Indonesia,Toronto,Canada,2024-08-03,2024-08-25,2024-08-25,0,Air,FedEx,Delivered,87,6264.0,0,0.71,low,0.231
SHP-2717,SUP-041,PRD-122,WH-14,Singapore,India,Johannesburg,South Africa,2023-12-08,2023-12-27,2023-12-27,0,Air,DHL,Delivered,417,133023.0,0,0.19,low,0.06
SHP-2718,SUP-034,PRD-101,WH-14,Cairo,South Africa,Johannesburg,South Africa,2022-10-16,2022-11-12,2022-11-16,4,Road,DB Schenker,Delayed,438,74043.9,1,0.76,medium,0.52
SHP-2719,SUP-010,PRD-030,WH-08,Houston,Mexico,Amsterdam,Netherlands,2024-10-02,2024-10-05,2024-10-05,0,Rail,Union Pacific,Delivered,304,9424.0,0,0.12,low,0.037
SHP-2720,SUP-024,PRD-071,WH-04,Jakarta,Indonesia,Houston,United States,2024-01-15,2024-02-06,2024-02-06,0,Sea,CMA CGM,Delivered,359,4164.4,0,0.71,low,0.231
SHP-2721,SUP-029,PRD-087,WH-05,Santiago,Colombia,Berlin,Germany,2024-04-29,2024-05-09,2024-05-09,0,Road,DB Schenker,Delivered,408,49837.2,0,0.35,low,0.115
SHP-2722,SUP-050,PRD-150,WH-13,Shanghai,Japan,Tokyo,Japan,2024-10-26,2024-11-13,2024-11-21,8,Air,DHL,Delayed,209,27797.0,1,0.92,high,0.753
SHP-2723,SUP-047,PRD-140,WH-06,New York,United States,Paris,France,2022-11-21,2022-11-28,2022-11-29,1,Sea,Maersk,Delayed,134,5494.0,1,0.17,medium,0.197
SHP-2724,SUP-030,PRD-088,WH-02,Tokyo,Japan,Los Angeles,United States,2024-12-17,2025-01-04,2025-01-04,0,Air,FedEx,Cancelled,210,25200.0,0,0.89,low,0.28
